-110.861350041848,44.648513339077205,2140.34350585938
-110.861350041848,44.6471240655611,2096.08715820312
-110.861350041848,44.6457347920449,
-110.861350041848,44.644345518528795,2083.40454101562
-110.861350041848,44.6429562450126,2079.61938476562
-110.861350041848,44.641566971496495,2075.07470703125
-110.861350041848,44.6401776979803,2074.34619140625
-110.861350041848,44.6387884244641,
-110.861350041848,44.637399150948,
-110.861350041848,44.636009877431796,
-110.861350041848,44.6346206039157,2119.79125976562
-110.861350041848,44.633231330399504,
-110.861350041848,44.6318420568834,2107.50317382812
-110.861350041848,44.630452783367204,2127.73413085938
-110.861350041848,44.6290635098511,2133.59448242188
-110.861350041848,44.6276742363349,2155.89575195312
-110.861350041848,44.626284962818794,
-110.861350041848,44.6248956893026,2163.96459960938
-110.861350041848,44.6235064157864,2159.43090820312
-110.861350041848,44.6221171422703,
-110.861350041848,44.6207278687541,
-110.861350041848,44.619338595238,2164.6513671875
-110.861350041848,44.617949321721795,
-110.861350041848,44.6165600482057,2180.51538085938
-110.861350041848,44.6151707746895,2194.16455078125
-110.861350041848,44.6137815011734,2250.52294921875
-110.861350041848,44.6123922276572,
-110.861350041848,44.6110029541411,2298.11840820312
-110.861350041848,44.609613680624896,2304.81982421875
-110.861350041848,44.60822440710879,2310.54272460938
-110.861350041848,44.606835133592604,
-110.861350041848,44.6054458600764,2336.80737304688
-110.861350041848,44.6040565865603,2333.39208984375
-110.861350041848,44.6026673130441,2324.33959960938
-110.861350041848,44.601278039528,2326.45629882812
-110.861350041848,44.5998887660118,
-110.861350041848,44.5984994924957,2329.54223632812
-110.861350041848,44.5971102189795,2318.48852539062
-110.861350041848,44.5957209454634,2320.56469726562
-110.861350041848,44.5943316719472,
-110.861350041848,44.592942398431,
-110.861350041848,44.591553124914896,2318.70678710938
-110.861350041848,44.59016385139871,2320.13647460938
-110.861350041848,44.5887745778826,2319.90551757812
-110.861350041848,44.5873853043664,2316.787109375
-110.861350041848,44.585996030850296,2313.37109375
-110.861350041848,44.5846067573341,2309.09716796875
-110.861350041848,44.583217483818,2304.09375
-110.861350041848,44.5818282103018,2302.6533203125
-110.861350041848,44.580438936785704,
-110.861350041848,44.5790496632695,
-110.861350041848,44.5776603897534,
-110.861350041848,44.5762711162372,2276.0810546875
-110.861350041848,44.574881842721005,2271.80029296875
-110.861350041848,44.5734925692049,
-110.861350041848,44.572103295688706,2218.03784179688
-110.861350041848,44.5707140221726,2197.18115234375
-110.861350041848,44.5693247486564,2193.07080078125
-110.861350041848,44.567935475140295,2193.451171875
-110.861350041848,44.5665462016241,
-110.861350041848,44.565156928107996,
-110.861350041848,44.5637676545918,2201.30224609375
-110.861350041848,44.5623783810757,2216.92016601562
-110.861350041848,44.5609891075595,2222.48803710938
-110.861350041848,44.55959983404329,
-110.861350041848,44.5582105605272,2208.11767578125
-110.861350041848,44.556821287011005,2207.77197265625
-110.861350041848,44.5554320134949,2208.69116210938
-110.861350041848,44.554042739978705,2208.99633789062
-110.861350041848,44.5526534664626,2208.08740234375
-110.861350041848,44.5512641929464,2209.29418945312
-110.861350041848,44.549874919430295,
-110.861350041848,44.5484856459141,2210.7412109375
-110.861350041848,44.547096372398,
-110.861350041848,44.5457070988818,2211.0419921875
-110.861350041848,44.5443178253657,2210.95092773438
-110.861350041848,44.5429285518495,2211.02661132812
-110.861350041848,44.5415392783333,2211.18334960938
-110.861350041848,44.5401500048172,
-110.861350041848,44.538760731301004,2207.7763671875
-110.861350041848,44.5373714577849,2207.47143554688
-110.861350041848,44.535982184268704,
-110.861350041848,44.5345929107526,2206.86181640625
-110.861350041848,44.5332036372364,2206.86181640625
-110.861350041848,44.531814363720294,
-110.861350041848,44.530425090204105,2207.7763671875
-110.861350041848,44.529035816688,2208.55834960938
-110.861350041848,44.5276465431718,2211.12573242188
-110.861350041848,44.5262572696556,2213.978515625
-110.861350041848,44.5248679961395,2225.97607421875
-110.861350041848,44.5234787226233,
-110.861350041848,44.5220894491072,2343.38549804688
-110.861350041848,44.520700175591,2357.37158203125
-110.861350041848,44.5193109020749,2377.11328125
-110.861350041848,44.5179216285587,2397.85180664062
-110.861350041848,44.5165323550426,2419.90405273438
-110.861350041848,44.515143081526396,2427.10473632812
-110.861350041848,44.5137538080103,2427.23803710938
-110.861350041848,44.512364534494104,
-110.861350041848,44.5109752609779,2432.087890625
-110.861350041848,44.5095859874618,2430.58203125
-110.861350041848,44.5081967139456,2350.10693359375
-110.861350041848,44.5068074404295,2272.76538085938
-110.861350041848,44.5054181669133,2314.83032226562
-110.861350041848,44.504028893397205,2317.70947265625
-110.861350041848,44.502639619881,2354.0361328125
-110.861350041848,44.5012503463649,2366.77075195312
-110.861350041848,44.4998610728487,2354.94140625
-110.861350041848,44.4984717993326,2361.32885742188
-110.861350041848,44.4970825258164,2323.30517578125
-110.861350041848,44.49569325230021,2282.00268554688
-110.861350041848,44.4943039787841,2282.9873046875
-110.861350041848,44.4929147052679,2285.76171875
-110.861350041848,44.491525431751796,
-110.861350041848,44.4901361582356,2251.767578125
-110.861350041848,44.4887468847195,2250.20678710938
-110.861350041848,44.4873576112033,2238.14477539062
-110.861350041848,44.485968337687204,
-110.861350041848,44.484579064171,
-110.861350041848,44.4831897906549,2217.55517578125
-110.861350041848,44.4818005171387,
-110.861350041848,44.480411243622505,2216.95703125
-110.861350041848,44.4790219701064,2217.212890625
-110.861350041848,44.477632696590206,2218.31127929688
-110.861350041848,44.4762434230741,2218.30224609375
-110.861350041848,44.4748541495579,2217.00512695312
-110.861350041848,44.473464876041795,2215.47045898438
-110.861350041848,44.47207560252561,
-110.861350041848,44.4706863290095,2216.10986328125
-110.861350041848,44.4692970554933,2215.81323242188
-110.861350041848,44.4679077819772,2217.005859375
-110.861350041848,44.466518508461,
-110.861350041848,44.4651292349449,
-110.861350041848,44.4637399614287,2248.4833984375
-110.861350041848,44.462350687912505,2303.11083984375
-110.861350041848,44.4609614143964,2386.52758789062
-110.861350041848,44.459572140880205,2400.20678710938
-110.861350041848,44.4581828673641,
-110.861350041848,44.4567935938479,2398.65258789062
-110.861350041848,44.455404320331795,2386.12866210938
-110.861350041848,44.454015046815606,2363.13305664062
-110.861350041848,44.4526257732995,2340.39477539062
-110.861350041848,44.4512364997833,2293.21801757812
-110.861350041848,44.4498472262672,2262.25927734375
-110.861350041848,44.448457952751,2333.58715820312
-110.861350041848,44.4470686792348,
-110.861350041848,44.4456794057187,
-110.861350041848,44.444290132202504,2344.75952148438
-110.861350041848,44.4429008586864,2354.9775390625
-110.861350041848,44.441511585170204,2387.59252929688
