46,49.2894,21.2739,-15.7,988.3,87.2,0.8,208.1
47,48.16778,17.105829999999997,-6.4,986.6,94.0,5,76.8
47,49.2894,21.2739,-15.9,988.1,85.5,0.7,240.4
48,48.16778,17.105829999999997,-6.6,986.0,90.8,5.4,84.4
48,49.2894,21.2739,-16.3,987.8,85.6,0.4,210.5
49,48.16778,17.105829999999997,-6.7,985.8,89.2,5.2,89.7
49,49.2894,21.2739,-16.5,987.4,85.1,0.4,169.3
50,48.16778,17.105829999999997,-6.9,985.7,88.3,4.1,83.3
50,49.2894,21.2739,-16.7,987.0,84.6,0.1,185.2
51,48.16778,17.105829999999997,-7.1,985.5,86.3,3.9,86.9
51,49.2894,21.2739,-16.9,986.6,84.9,0.5,151.8
52,48.16778,17.105829999999997,-7.3,985.0,85.0,2.7,65.9
52,49.2894,21.2739,-17.2,986.3,85.3,0.6,252.5
53,48.16778,17.105829999999997,-7.4,985.4,82.3,4,93.4
53,49.2894,21.2739,-17.2,986.0,84.8,0.5,143.3
54,48.16778,17.105829999999997,-7.4,984.9,81.9,4.3,75.5
54,49.2894,21.2739,-17.3,985.6,84.3,0.6,238.1
55,48.16778,17.105829999999997,-7.4,984.5,83.9,1.4,98.7
55,49.2894,21.2739,-17.1,985.6,84.9,0.8,221
56,48.16778,17.105829999999997,-7.4,984.4,78.6,4.9,80.8
56,49.2894,21.2739,-14.9,985.0,84.4,0.3,180.6
57,48.16778,17.105829999999997,-7.3,984.2,78.1,3.5,70
57,49.2894,21.2739,-12.2,984.1,82.5,0.9,96.9
58,48.16778,17.105829999999997,-7.0,983.9,76.5,4.7,88.8
58,49.2894,21.2739,-9.4,983.1,76.1,1.1,168.4
59,48.16778,17.105829999999997,-7.0,983.2,74.7,3.5,82.7
59,49.2894,21.2739,-8.2,982.0,66.5,0.7,124.7
60,48.16778,17.105829999999997,-6.9,982.3,75.1,1.4,82
60,49.2894,21.2739,-7.7,981.6,67.5,0.9,137.5
61,48.16778,17.105829999999997,-6.7,981.6,75.9,1.5,71.1
61,49.2894,21.2739,-7.6,980.8,69.6,0.2,194.1
62,48.16778,17.105829999999997,-6.7,981.2,77.7,3.1,88
62,49.2894,21.2739,-8.3,980.4,73.6,0.4,240.2
63,48.16778,17.105829999999997,-6.8,980.8,77.7,2.8,89.2
63,49.2894,21.2739,-9.1,980.4,73.7,1,28.6
64,48.16778,17.105829999999997,-6.7,980.7,77.9,2.8,82.6
64,49.2894,21.2739,-10.8,979.9,73.0,1.2,15.8
65,48.16778,17.105829999999997,-6.6,980.1,78.8,3,87.4
65,49.2894,21.2739,-12.2,979.5,79.1,0.8,220.9
66,48.16778,17.105829999999997,-6.5,979.6,76.2,3.1,92.9
66,49.2894,21.2739,-13.6,978.6,83.6,0.9,191.8
67,48.16778,17.105829999999997,-6.4,979.0,76.1,3.7,93.1
67,49.2894,21.2739,-14.4,978.2,86.9,0.4,264.3
68,48.16778,17.105829999999997,-6.3,978.3,74.1,3.7,101.7
68,49.2894,21.2739,-15.3,977.5,87.2,0.6,182.2
69,48.16778,17.105829999999997,-6.2,977.6,73.2,3.5,123.1
69,49.2894,21.2739,-15.9,977.0,87.1,0.8,190
70,48.16778,17.105829999999997,-6.3,976.6,74.8,2.1,110.8
70,49.2894,21.2739,-16.2,976.4,85.9,0.6,160.9
71,48.16778,17.105829999999997,-6.5,975.8,68.2,3.6,98.9
71,49.2894,21.2739,-16.7,975.5,85.2,0.4,143.8
72,48.16778,17.105829999999997,-7.2,974.7,72.5,4.7,102.1
72,49.2894,21.2739,-17.1,974.7,84.9,0.5,151.2
73,48.16778,17.105829999999997,-7.6,973.9,75.2,4.3,97.8
73,49.2894,21.2739,-17.5,974.2,85.2,0.2,151.6
74,48.16778,17.105829999999997,-7.7,972.8,78.8,4,102
74,49.2894,21.2739,-18.0,973.8,84.5,0.3,241.5
75,48.16778,17.105829999999997,-7.9,971.6,82.6,3.3,110.2
75,49.2894,21.2739,-17.9,973.1,85.4,0.2,196
76,48.16778,17.105829999999997,-8.2,970.5,85.0,4.8,84.1
76,49.2894,21.2739,-18.1,972.4,84.8,0.5,169
77,48.16778,17.105829999999997,-8.2,969.7,86.8,5.6,94.7
77,49.2894,21.2739,-18.5,972.0,83.6,0.5,178.6
78,48.16778,17.105829999999997,-8.4,969.5,87.0,4.4,100.1
78,49.2894,21.2739,-18.5,971.4,83.2,0.2,147.6
79,48.16778,17.105829999999997,-8.5,968.9,89.9,4.9,70.5
79,49.2894,21.2739,-17.8,970.9,84.3,0.8,149.5
80,48.16778,17.105829999999997,-8.9,968.5,88.7,6.8,91.7
80,49.2894,21.2739,-14.9,970.5,85.4,0.6,316.1
81,48.16778,17.105829999999997,-9.1,968.4,88.0,6.5,91.4
81,49.2894,21.2739,-12.2,969.8,87.0,3.5,109.9
82,48.16778,17.105829999999997,-9.1,967.7,88.3,5.6,90.1
82,49.2894,21.2739,-9.9,968.8,83.0,4.1,114.7
83,48.16778,17.105829999999997,-9.0,967.1,87.3,6.9,91.5
83,49.2894,21.2739,-9.9,967.7,81.1,2.9,123.7
84,48.16778,17.105829999999997,-9.2,966.4,90.3,5,89.1
84,49.2894,21.2739,-10.4,966.8,83.9,2.5,89.9
85,48.16778,17.105829999999997,-9.2,965.9,90.5,6.5,95.3
85,49.2894,21.2739,-9.6,965.9,84.6,2.6,112.4
86,48.16778,17.105829999999997,-9.3,965.6,92.2,4.7,92.4
86,49.2894,21.2739,-9.1,965.3,83.8,2.7,121.5
87,48.16778,17.105829999999997,-9.3,965.7,91.8,4.5,93.7
87,49.2894,21.2739,-8.9,965.0,84.1,2.2,85.6
88,48.16778,17.105829999999997,-9.3,965.7,94.1,4.2,77
88,49.2894,21.2739,-8.8,964.9,84.8,2.5,88.5
89,48.16778,17.105829999999997,-9.1,965.8,95.2,2.8,77.6
89,49.2894,21.2739,-8.8,964.4,86.3,2.2,128.6
90,48.16778,17.105829999999997,-9.0,965.7,95.2,3.3,86
90,49.2894,21.2739,-8.9,964.2,82.9,2.3,129.7
91,48.16778,17.105829999999997,-8.9,965.7,95.1,1.9,61.9
91,49.2894,21.2739,-8.7,963.9,86.0,1.9,100.2
92,48.16778,17.105829999999997,-9.0,965.8,95.2,3,78.4
92,49.2894,21.2739,-9.1,963.7,86.5,2.5,104
93,48.16778,17.105829999999997,-9.0,965.9,95.3,2.6,71.1
93,49.2894,21.2739,-8.9,963.2,85.5,1.6,110.9
94,48.16778,17.105829999999997,-8.9,966.3,95.1,3.4,89.1
94,49.2894,21.2739,-8.9,963.0,86.2,0.9,107.4
95,48.16778,17.105829999999997,-8.7,966.2,94.8,1.4,77.6
95,49.2894,21.2739,-8.6,963.1,86.2,1.2,10.3
96,48.16778,17.105829999999997,-8.5,966.1,95.5,3,90.4
96,49.2894,21.2739,-8.7,963.3,87.6,0.7,83.3
97,48.16778,17.105829999999997,-8.3,966.3,95.5,2,68.2
97,49.2894,21.2739,-8.5,963.4,87.2,0.7,145.7
98,48.16778,17.105829999999997,-8.2,966.6,95.6,1.1,78.6
98,49.2894,21.2739,-8.4,963.2,84.1,0.6,68.1
99,48.16778,17.105829999999997,-8.1,966.4,96.0,2.5,85.4
99,49.2894,21.2739,-8.4,963.3,86.6,0.2,102.9
100,48.16778,17.105829999999997,-7.9,966.0,96.1,1.9,69.7
100,49.2894,21.2739,-8.2,963.2,84.7,0.3,108.8
101,48.16778,17.105829999999997,-7.8,966.2,96.3,1.8,71.6
101,49.2894,21.2739,-8.7,963.4,88.3,0.3,124.3
102,48.16778,17.105829999999997,-7.8,966.1,95.9,1.2,50.5
102,49.2894,21.2739,-9.8,963.9,90.4,1,192.5
103,48.16778,17.105829999999997,-7.7,966.4,96.0,4.2,84.5
103,49.2894,21.2739,-10.0,964.3,91.8,0.4,274.1
104,48.16778,17.105829999999997,-7.7,967.0,95.8,3.6,76.3
104,49.2894,21.2739,-9.0,964.8,88.1,0.5,44.9
105,48.16778,17.105829999999997,-7.5,967.4,95.7,5.5,85.8
105,49.2894,21.2739,-7.8,965.1,88.1,1,297.2
106,48.16778,17.105829999999997,-7.0,967.5,94.0,3.4,83.3
106,49.2894,21.2739,-6.1,965.2,80.5,2.3,138.7
107,48.16778,17.105829999999997,-6.8,967.5,89.8,3.8,100.3
107,49.2894,21.2739,-6.4,965.4,81.4,2.1,115.7
108,48.16778,17.105829999999997,-6.2,967.1,88.6,3.5,71.2
108,49.2894,21.2739,-6.1,965.8,82.4,2.9,129.8
109,48.16778,17.105829999999997,-5.9,967.3,89.4,2.9,72
109,49.2894,21.2739,-6.1,965.9,84.7,2.9,141.1
110,48.16778,17.105829999999997,-6.1,967.8,90.4,1.7,99.1
110,49.2894,21.2739,-6.2,966.7,82.9,3.5,113.2
111,48.16778,17.105829999999997,-6.2,967.8,91.3,1.5,63.5
111,49.2894,21.2739,-6.4,967.3,85.3,3.4,113.8
112,48.16778,17.105829999999997,-6.0,969.0,92.3,0.6,138.5
112,49.2894,21.2739,-6.7,967.8,86.7,3.6,119.9
113,48.16778,17.105829999999997,-5.8,969.5,91.3,1.9,75.3
113,49.2894,21.2739,-6.9,968.1,89.5,3.1,115.5
114,48.16778,17.105829999999997,-5.9,969.4,92.0,1.3,99.5
114,49.2894,21.2739,-6.8,968.4,89.9,3.9,111.6
115,48.16778,17.105829999999997,-5.9,969.7,94.9,1.8,55.1
115,49.2894,21.2739,-6.6,969.1,88.9,2.4,114.2
116,48.16778,17.105829999999997,-6.0,970.2,98.7,1.1,45.2
116,49.2894,21.2739,-6.4,969.4,90.0,3,114
117,48.16778,17.105829999999997,-5.8,970.5,100.0,2.1,85.9
117,49.2894,21.2739,-6.2,969.5,89.1,2.6,128.2
118,48.16778,17.105829999999997,-5.4,970.7,100.0,1.2,34.2
118,49.2894,21.2739,-5.9,969.1,88.3,2.2,149.4
119,48.16778,17.105829999999997,-5.0,970.3,100.0,1.1,55.4
119,49.2894,21.2739,-5.8,969.5,88.2,1,149.8
120,48.16778,17.105829999999997,-4.6,970.3,100.0,1.7,70
120,49.2894,21.2739,-5.7,969.2,88.8,1.8,123.3
121,48.16778,17.105829999999997,-4.8,970.2,100.0,3,78.9
121,49.2894,21.2739,-5.5,969.2,88.9,1.1,121.2
122,48.16778,17.105829999999997,-4.9,970.5,100.0,2.7,71.3
122,49.2894,21.2739,-5.5,969.1,90.7,1.1,94.9
123,48.16778,17.105829999999997,-5.0,970.5,99.7,1.8,61.3
123,49.2894,21.2739,-5.3,968.9,90.8,0.9,338
124,48.16778,17.105829999999997,-5.0,970.4,99.3,1.3,85
124,49.2894,21.2739,-5.2,968.8,91.0,0.6,161.8
125,48.16778,17.105829999999997,-4.8,970.4,99.4,1.6,51.2
125,49.2894,21.2739,-5.5,969.0,92.4,0.5,276.3
126,48.16778,17.105829999999997,-4.6,970.7,99.7,0.8,103.4
126,49.2894,21.2739,-5.2,969.0,84.6,0.3,214.4
127,48.16778,17.105829999999997,-4.6,970.5,99.8,1.2,74
127,49.2894,21.2739,-5.1,969.3,88.8,0.6,315.1
128,48.16778,17.105829999999997,-4.2,970.7,99.8,1.7,40.1
128,49.2894,21.2739,-4.9,969.5,88.6,0.9,300.8
129,48.16778,17.105829999999997,-3.8,970.9,100.0,1.2,71.7
129,49.2894,21.2739,-4.2,969.3,87.1,1,331.1
130,48.16778,17.105829999999997,-3.5,970.4,100.0,2,65.6
130,49.2894,21.2739,-3.5,968.7,86.4,0.6,17.8
131,48.16778,17.105829999999997,-3.2,969.7,100.0,2.2,33.6
131,49.2894,21.2739,-3.2,968.2,87.7,0.7,340.8
132,48.16778,17.105829999999997,-2.9,969.5,100.0,1.2,54.5
132,49.2894,21.2739,-2.6,967.9,86.9,0.5,310.9
133,48.16778,17.105829999999997,-2.6,969.2,100.0,0.8,59
133,49.2894,21.2739,-2.2,967.6,85.6,0.6,313.9
134,48.16778,17.105829999999997,-2.3,969.1,100.0,1.4,45.2
134,49.2894,21.2739,-1.9,967.5,86.4,0.3,172.9
135,48.16778,17.105829999999997,-2.3,969.1,100.0,1.3,22.5
135,49.2894,21.2739,-2.0,967.3,86.8,0.5,293.9
136,48.16778,17.105829999999997,-2.1,969.0,100.0,0.4,273.3
136,49.2894,21.2739,-2.0,966.9,85.5,1.1,342.7
137,48.16778,17.105829999999997,-2.0,968.7,100.0,0.8,288.8
137,49.2894,21.2739,-2.1,966.6,87.2,0.5,279.2
138,48.16778,17.105829999999997,-2.0,968.4,100.0,1.5,322
138,49.2894,21.2739,-2.2,966.2,86.0,0.6,265.3
139,48.16778,17.105829999999997,-2.1,968.5,100.0,1.4,304.2
139,49.2894,21.2739,-2.1,965.7,86.9,0.8,286.6
140,48.16778,17.105829999999997,-2.6,968.1,100.0,1.5,259.2
140,49.2894,21.2739,-2.0,965.5,90.0,1.1,350.8
141,48.16778,17.105829999999997,-2.5,968.0,100.0,0.6,228.6
141,49.2894,21.2739,-1.9,965.2,92.2,1.5,318.8
142,48.16778,17.105829999999997,-2.5,967.4,100.0,0.4,164.2
142,49.2894,21.2739,-2.3,964.7,92.5,0.5,247.7
143,48.16778,17.105829999999997,-2.6,966.4,100.0,3,321
143,49.2894,21.2739,-3.3,964.1,94.6,0.6,237.9
144,48.16778,17.105829999999997,-2.7,966.4,100.0,4.6,316.7
144,49.2894,21.2739,-3.3,963.4,96.5,0.5,260.1
145,48.16778,17.105829999999997,-3.2,966.4,100.0,5.5,322.4
145,49.2894,21.2739,-2.8,963.9,95.6,0.5,341.2
146,48.16778,17.105829999999997,-2.5,966.1,100.0,6,326.6
146,49.2894,21.2739,-1.0,963.4,92.9,0.8,308.6
147,48.16778,17.105829999999997,-2.5,966.4,100.0,7,315.6
147,49.2894,21.2739,0.1,963.3,87.6,1.8,279.3
148,48.16778,17.105829999999997,-2.1,966.7,99.9,5.3,314.3
148,49.2894,21.2739,0.0,963.5,87.3,1.1,314.2
149,48.16778,17.105829999999997,-2.9,966.9,99.7,7.7,313.3
149,49.2894,21.2739,-0.2,964.1,86.6,0.9,316
150,48.16778,17.105829999999997,-1.7,967.3,100.0,7.4,327.5
150,49.2894,21.2739,0.0,964.4,83.7,1.4,338.4
151,48.16778,17.105829999999997,-2.0,967.8,100.0,6.8,313.6
151,49.2894,21.2739,-0.2,964.9,81.7,1.3,314.4
152,48.16778,17.105829999999997,-1.5,967.9,99.3,5.3,313.6
152,49.2894,21.2739,-0.3,965.2,82.4,1.1,348.7
153,48.16778,17.105829999999997,-0.6,968.0,94.8,5.5,321.9
153,49.2894,21.2739,-0.5,965.0,83.0,2.3,309.6
154,48.16778,17.105829999999997,-0.2,968.5,93.1,7.3,301.7
154,49.2894,21.2739,-0.3,964.6,83.5,1.9,338.3
155,48.16778,17.105829999999997,0.3,968.0,91.2,7.4,306.6
155,49.2894,21.2739,-0.6,964.7,84.2,1.9,302.1
156,48.16778,17.105829999999997,0.4,967.6,89.4,6.3,317
156,49.2894,21.2739,-0.3,964.8,81.6,1.7,334.6
157,48.16778,17.105829999999997,0.8,966.9,88.2,6,319.5
157,49.2894,21.2739,-0.9,965.2,84.8,2.1,37.6
158,48.16778,17.105829999999997,-0.1,967.2,91.8,3.7,200.6
158,49.2894,21.2739,-1.0,965.3,83.6,2,330.6
159,48.16778,17.105829999999997,-0.8,967.3,94.5,1.7,266.7
159,49.2894,21.2739,-1.5,965.4,83.3,1.2,283.9
160,48.16778,17.105829999999997,-1.4,967.3,95.2,3.8,323.4
160,49.2894,21.2739,-1.8,965.7,83.5,1.9,336.7
161,48.16778,17.105829999999997,-1.6,967.4,95.1,2.2,324.7
161,49.2894,21.2739,-2.0,965.9,86.1,1.4,343.8
162,48.16778,17.105829999999997,-2.3,967.5,94.7,0.2,342.3
162,49.2894,21.2739,-2.4,966.3,88.4,1.5,342.3
163,48.16778,17.105829999999997,-2.4,967.7,97.8,0.5,88.6
163,49.2894,21.2739,-2.4,966.5,86.4,1.5,3.1
164,48.16778,17.105829999999997,-1.9,967.8,94.5,0.4,230.4
164,49.2894,21.2739,-2.4,967.0,86.1,0.8,10.6
165,48.16778,17.105829999999997,-2.7,968.2,98.1,1.7,255.2
165,49.2894,21.2739,-2.4,966.8,86.7,1.1,32.8
166,48.16778,17.105829999999997,-1.8,968.4,95.3,0.4,121.5
166,49.2894,21.2739,-2.6,967.0,87.2,0.8,359.3
167,48.16778,17.105829999999997,-2.0,968.5,98.6,0.6,287.7
167,49.2894,21.2739,-2.5,967.1,87.5,1,14.1
168,48.16778,17.105829999999997,-1.9,968.9,98.1,0.6,294.5
168,49.2894,21.2739,-2.5,966.8,87.8,0.8,345.5
169,48.16778,17.105829999999997,-1.1,969.5,100.0,0.7,321.3
169,49.2894,21.2739,-2.6,967.0,87.0,1.4,14.7
170,48.16778,17.105829999999997,-0.9,969.9,99.5,0.6,78.4
170,49.2894,21.2739,-3.0,967.2,86.5,1.1,15.6
171,48.16778,17.105829999999997,-1.8,970.9,100.0,0.7,291.1
171,49.2894,21.2739,-3.3,967.1,86.8,1,20.5
172,48.16778,17.105829999999997,-1.4,971.9,100.0,2.1,227
172,49.2894,21.2739,-3.4,967.4,87.3,0.1,228.8
173,48.16778,17.105829999999997,-1.3,971.8,100.0,2,243.8
173,49.2894,21.2739,-3.4,968.0,88.0,0.6,202.7
174,48.16778,17.105829999999997,-1.5,972.4,100.0,1.2,104.8
174,49.2894,21.2739,-3.4,968.3,89.4,1,75.6
175,48.16778,17.105829999999997,-2.5,972.9,100.0,0.3,13.2
175,49.2894,21.2739,-3.3,968.6,89.5,1,65.6
176,48.16778,17.105829999999997,-1.8,973.6,100.0,0.6,266
176,49.2894,21.2739,-2.8,969.2,88.4,0.7,108.8
177,48.16778,17.105829999999997,-1.3,974.8,100.0,1.6,35.7
177,49.2894,21.2739,-2.5,969.6,88.7,0.7,152.5
178,48.16778,17.105829999999997,2.6,975.0,98.4,1.3,219.8
178,49.2894,21.2739,-2.9,970.0,89.8,1.1,86
179,48.16778,17.105829999999997,4.8,974.7,78.9,1.7,221
179,49.2894,21.2739,-2.8,970.1,88.6,0.9,83.8
180,48.16778,17.105829999999997,6.7,974.1,69.2,2.8,230.8
180,49.2894,21.2739,-2.0,970.1,85.9,1.4,100.2
181,48.16778,17.105829999999997,4.9,974.5,72.5,1.5,103.5
181,49.2894,21.2739,-1.8,970.5,87.7,0.8,113.7
182,48.16778,17.105829999999997,3.2,974.6,78.3,0.6,66.1
182,49.2894,21.2739,-2.1,971.0,89.6,1.7,90.4
183,48.16778,17.105829999999997,2.1,974.9,90.5,1,122.2
183,49.2894,21.2739,-2.3,971.5,93.7,3.1,114.4
184,48.16778,17.105829999999997,1.6,975.2,92.2,1.3,80.3
184,49.2894,21.2739,-2.4,971.8,94.9,2.4,123.7
185,48.16778,17.105829999999997,-2.3,975.1,99.0,3.3,33.4
185,49.2894,21.2739,-2.4,972.2,91.3,2.1,63.9
186,48.16778,17.105829999999997,-1.4,975.5,100.0,2.1,37.5
186,49.2894,21.2739,-2.6,972.1,97.6,0.6,81
187,48.16778,17.105829999999997,-2.6,974.9,100.0,3.7,20.5
187,49.2894,21.2739,-2.5,972.4,98.0,3.4,105.7
188,48.16778,17.105829999999997,-2.2,975.0,100.0,2.6,42.9
188,49.2894,21.2739,-2.1,972.5,95.5,2,116.6
189,48.16778,17.105829999999997,-3.2,975.2,100.0,3.7,46.2
189,49.2894,21.2739,-2.0,972.8,95.1,0.7,105.5
190,48.16778,17.105829999999997,-2.9,974.6,100.0,4.7,32.5
190,49.2894,21.2739,-2.0,973.2,89.9,1.7,139.6
191,48.16778,17.105829999999997,-2.5,974.6,100.0,2.1,48.1
191,49.2894,21.2739,-2.0,973.2,94.4,0.9,138
192,48.16778,17.105829999999997,-2.0,974.2,100.0,2.9,33.4
192,49.2894,21.2739,-2.0,973.3,93.2,1.9,116
193,48.16778,17.105829999999997,-0.9,974.1,100.0,2.5,31.3
193,49.2894,21.2739,-1.9,973.7,95.4,1.4,111.4
194,48.16778,17.105829999999997,-0.4,973.9,100.0,3.1,34.8
194,49.2894,21.2739,-2.0,974.1,96.9,2.6,111.5
195,48.16778,17.105829999999997,-0.1,973.6,100.0,1.1,30.7
195,49.2894,21.2739,-2.0,973.8,94.9,2.5,104.4
196,48.16778,17.105829999999997,-0.1,973.3,100.0,1.9,34.1
196,49.2894,21.2739,-2.0,974.1,94.1,2.3,114.5
197,48.16778,17.105829999999997,0.1,973.3,100.0,2,40
197,49.2894,21.2739,-1.9,974.1,92.7,0.8,166.6
198,48.16778,17.105829999999997,0.4,973.2,100.0,1.6,88.8
198,49.2894,21.2739,-2.1,974.5,95.2,2.2,142.4
199,48.16778,17.105829999999997,0.3,973.8,100.0,2.6,43.4
199,49.2894,21.2739,-2.0,974.7,96.4,1.4,146.6
200,48.16778,17.105829999999997,0.4,973.9,100.0,1.2,78.5
200,49.2894,21.2739,-1.7,975.0,94.1,0.8,157.7
201,48.16778,17.105829999999997,0.3,974.2,100.0,2.4,34.9
201,49.2894,21.2739,-1.4,975.4,93.6,0.8,70.5
202,48.16778,17.105829999999997,0.4,974.3,100.0,1.5,38.1
202,49.2894,21.2739,-2.0,974.7,92.5,1.6,309
203,48.16778,17.105829999999997,0.4,973.4,100.0,1.1,341
203,49.2894,21.2739,-1.7,974.5,91.4,1.3,306.2
204,48.16778,17.105829999999997,0.4,973.4,100.0,1.4,71.3
204,49.2894,21.2739,-0.8,974.2,93.0,0.5,294.3
