11:11813;ASBA;BRATISLAVA - KOLIBA   ;48.167780;17.105830; 283.0;2016-11-22T11:00:00Z;  10.8;  984.5; 88.6;  0.00;   3.6;  32.2;
11:11816;ASIB;BRATISLAVA - LETISKO  ;48.170280;17.207500; 128.0;2016-11-22T11:00:00Z;  11.8; 1003.3; 75.0;  0.00;   6.4;   100;
11:11819;ASJB;JASLOVSKE BOHUNICE    ;48.486700;17.670800; 176.0;2016-11-22T11:00:00Z;  11.6;  998.8;100.0;  0.00;     8;   125;
11:11826;ASPP;PIESTANY              ;48.613100;17.832800; 163.0;2016-11-22T11:00:00Z;  12.5; 1000.1; 64.0;  0.00;   8.8;   145;
11:11841;ASZI;ZILINA - DOLNY HRICOV ;49.231900;18.617800; 309.0;2016-11-22T11:00:00Z;  15.8;  982.5; 56.0;  0.00;   5.4;   221;
11:11855;ASNI;NITRA                 ;48.280560;18.135560; 132.0;2016-11-22T11:00:00Z;  11.1; 1004.8; 79.7;  0.14;  12.7;  97.7;
11:11856;ASMO;MOCHOVCE              ;48.289400;18.456100; 261.0;2016-11-22T11:00:00Z;  10.8;  990.5; 70.9;  0.00;   9.6;    96;
11:11858;ASHU;HURBANOVO             ;47.872500;18.193060; 115.0;2016-11-22T11:00:00Z;  12.3; 1007.8; 71.9;  0.00;   6.3; 127.3;
11:11867;ASPE;PRIEVIDZA             ;48.767500;18.593060; 256.0;2016-11-22T11:00:00Z;  15.0;  989.8; 63.7;  0.00;   3.2; 117.1;
11:11880;ASDU;DUDINCE               ;48.169200;18.876100; 139.0;2016-11-22T11:00:00Z;  11.4; 1006.5; null;  0.00;   2.3;    92;
11:11903;ASSL;SLIAC                 ;48.641670;19.140280; 313.0;2016-11-22T11:00:00Z;  10.0;  985.9; 70.0;  0.00;   0.2;    56;
11:11916;ASCH;CHOPOK                ;48.943330;19.588890;1998.0;2016-11-22T11:00:00Z;  null;   null; null;  null;  null;  null;
11:11918;ASLK;LIESEK                ;49.369400;19.679400; 692.0;2016-11-22T11:00:00Z;  15.7;  938.7; 68.2;  0.00;   7.9;   232;
11:11927;ASLU;LUCENEC - BOLKOVCE    ;48.339440;19.733890; 214.0;2016-11-22T11:00:00Z;  10.2;  998.6;100.0;  0.00;   3.9;  66.5;
11:11930;ASLS;LOMNICKY STIT         ;49.195280;20.213330;2635.0;2016-11-22T11:00:00Z;  -0.6;  741.3; 97.1;  null;     1;  null;
11:11933;ASSP;STRBSKE PLESO         ;49.117780;20.062500;1322.0;2016-11-22T11:00:00Z;  10.2;  872.4; 95.4;  0.00;   1.5; 250.5;
11:11934;ASTT;POPRAD - TATRY        ;49.068900;20.245600; 694.0;2016-11-22T11:00:00Z;  14.3;  940.7; 60.0;  0.00;   4.3;   215;
11:11938;ASTG;TELGART               ;48.848600;20.189200; 901.0;2016-11-22T11:00:00Z;   8.5;  918.0; null;  0.00;   5.1;   232;
11:11947;ASMB;MOLDAVA NAD BODVOU    ;48.602780;20.998890; 206.0;2016-11-22T11:00:00Z;  11.3;   null; 66.4;  0.00;   1.5; 211.1;
11:11958;ASKH;KOJSOVSKA HOLA        ;48.783060;20.987220;1242.0;2016-11-22T11:00:00Z;  null;   null; null;  null;  null;  null;
