11:11813;ASBA;BRATISLAVA - KOLIBA   ;48.167780;17.105830; 283.0;2017-12-24T12:00:00Z;   9.0;  988.9; 66.9;  0.02;   5.5; 292.3;
11:11816;ASIB;BRATISLAVA - LETISKO  ;48.170280;17.207500; 128.0;2017-12-24T12:00:00Z;   9.5; 1007.4; 65.0;  0.00;   9.2;   283;
11:11819;ASJB;JASLOVSKE BOHUNICE    ;48.486700;17.670800; 176.0;2017-12-24T12:00:00Z;   9.4; 1002.2; 73.7;  0.00;   5.4;   266;
11:11826;ASPP;PIESTANY              ;48.613100;17.832800; 163.0;2017-12-24T12:00:00Z;   8.8; 1003.3; 73.0;  0.00;   5.2;   284;
11:11841;ASZI;ZILINA - DOLNY HRICOV ;49.231900;18.617800; 309.0;2017-12-24T12:00:00Z;   6.6;  984.0; 84.0;  0.00;   6.8;   225;
11:11855;ASNI;NITRA                 ;48.280560;18.135560; 132.0;2017-12-24T12:00:00Z;   9.6; 1006.3; 69.4;  0.00;   9.3; 298.2;
11:11856;ASMO;MOCHOVCE              ;48.289400;18.456100; 261.0;2017-12-24T12:00:00Z;   8.5;  990.4; 71.4;  0.00;   5.4;   299;
11:11858;ASHU;HURBANOVO             ;47.872500;18.193060; 115.0;2017-12-24T12:00:00Z;   9.1; 1009.9; 69.5;  0.00;   4.3; 283.9;
11:11867;ASPE;PRIEVIDZA             ;48.767500;18.593060; 256.0;2017-12-24T12:00:00Z;   7.0;  990.7; 79.6;  0.00;   2.3; 181.2;
11:11880;ASDU;DUDINCE               ;48.169200;18.876100; 139.0;2017-12-24T12:00:00Z;   9.1; 1005.3; 71.5;  0.00;   5.3;   268;
11:11903;ASSL;SLIAC                 ;48.641670;19.140280; 313.0;2017-12-24T12:00:00Z;   6.2;  982.9; 80.0;  0.00;   1.6;   157;
11:11916;ASCH;CHOPOK                ;48.943330;19.588890;1998.0;2017-12-24T12:00:00Z;  null;   null; null;  null;  null;  null;
11:11918;ASLK;LIESEK                ;49.369400;19.679400; 692.0;2017-12-24T12:00:00Z;   4.4;  937.5; 92.6;  0.10;   4.3;   264;
11:11927;ASLU;LUCENEC - BOLKOVCE    ;48.339440;19.733890; 214.0;2017-12-24T12:00:00Z;   8.6;  993.6; 71.5;  0.00;   3.1; 280.6;
11:11930;ASLS;LOMNICKY STIT         ;49.195280;20.213330;2635.0;2017-12-24T12:00:00Z;  null;   null; null;  null;  null;  null;
11:11933;ASSP;STRBSKE PLESO         ;49.117780;20.062500;1322.0;2017-12-24T12:00:00Z;   2.4;  866.4;100.0;  0.00;   1.4; 254.7;
11:11934;ASTT;POPRAD - TATRY        ;49.068900;20.245600; 694.0;2017-12-24T12:00:00Z;   5.8;  935.3; 82.0;  0.00;  13.1;   264;
11:11938;ASTG;TELGART               ;48.848600;20.189200; 901.0;2017-12-24T12:00:00Z;   5.7;  911.6; 76.0;  0.00;   4.5;   156;
11:11947;ASMB;MOLDAVA NAD BODVOU    ;48.602780;20.998890; 206.0;2017-12-24T12:00:00Z;   2.2;   null; 88.9;  0.00;   0.8;   212;
11:11958;ASKH;KOJSOVSKA HOLA        ;48.783060;20.987220;1242.0;2017-12-24T12:00:00Z;   2.6;  874.5; 94.1;  0.00;   5.8; 284.5;
11:11968;ASKZ;KOSICE - LETISKO      ;48.672200;21.222500; 230.0;2017-12-24T12:00:00Z;   1.6;  990.9; 93.0;  0.00;     1;   303;
11:11976;ASSK;TISINEC               ;49.215600;21.650000; 216.0;2017-12-24T12:00:00Z;   1.4;  993.0; 96.2;  0.00;   0.5;   189;
