11:11813;ASBA;BRATISLAVA - KOLIBA   ;48.167780;17.105830; 283.0;2017-07-14T08:00:00Z;  19.8;  983.5; 40.7;  0.00;   3.1; 227.6;
11:11816;ASIB;BRATISLAVA - LETISKO  ;48.170280;17.207500; 128.0;2017-07-14T08:00:00Z;  19.4; 1001.6; 47.0;  0.00;   1.4;   347;
11:11819;ASJB;JASLOVSKE BOHUNICE    ;48.486700;17.670800; 176.0;2017-07-14T08:00:00Z;  19.0;  996.6; 48.4;  0.00;   1.7;    76;
11:11826;ASPP;PIESTANY              ;48.613100;17.832800; 163.0;2017-07-14T08:00:00Z;  19.4;  997.8; 46.0;  0.00;   1.2;    75;
11:11841;ASZI;ZILINA - DOLNY HRICOV ;49.231900;18.617800; 309.0;2017-07-14T08:00:00Z;  17.2;  980.6; 58.0;  0.00;   1.4;   351;
11:11855;ASNI;NITRA                 ;48.280560;18.135560; 132.0;2017-07-14T08:00:00Z;  19.8; 1001.4; 52.9;  0.00;   2.3; 120.6;
11:11856;ASMO;MOCHOVCE              ;48.289400;18.456100; 261.0;2017-07-14T08:00:00Z;  19.2;  986.6; 45.3;  0.00;   1.6;   116;
11:11858;ASHU;HURBANOVO             ;47.872500;18.193060; 115.0;2017-07-14T08:00:00Z;  19.9; 1004.0; 45.6;  0.00;   2.4; 269.4;
11:11867;ASPE;PRIEVIDZA             ;48.767500;18.593060; 256.0;2017-07-14T08:00:00Z;  19.8;  986.4; 46.5;  0.00;   3.4; 242.9;
11:11880;ASDU;DUDINCE               ;48.169200;18.876100; 139.0;2017-07-14T08:00:00Z;  20.2; 1001.1; 41.9;  0.00;   3.5;   203;
11:11903;ASSL;SLIAC                 ;48.641670;19.140280; 313.0;2017-07-14T08:00:00Z;  17.9;  980.7; 50.0;  0.00;   0.2;   335;
11:11916;ASCH;CHOPOK                ;48.943330;19.588890;1998.0;2017-07-14T08:00:00Z;  null;   null; null;  null;  null;  null;
11:11918;ASLK;LIESEK                ;49.369400;19.679400; 692.0;2017-07-14T08:00:00Z;  14.7;  937.4; 62.4;  0.00;   3.5;   257;
11:11927;ASLU;LUCENEC - BOLKOVCE    ;48.339440;19.733890; 214.0;2017-07-14T08:00:00Z;  19.9;  992.2; 47.6;  0.00;   2.3; 159.8;
11:11930;ASLS;LOMNICKY STIT         ;49.195280;20.213330;2635.0;2017-07-14T08:00:00Z;   1.2;  739.3; 21.5;  null;     1;  null;
11:11933;ASSP;STRBSKE PLESO         ;49.117780;20.062500;1322.0;2017-07-14T08:00:00Z;  13.1;  868.9; 69.2;  0.00;   1.3; 178.7;
11:11934;ASTT;POPRAD - TATRY        ;49.068900;20.245600; 694.0;2017-07-14T08:00:00Z;  15.1;  937.2; 56.0;  0.00;   0.5;   295;
11:11938;ASTG;TELGART               ;48.848600;20.189200; 901.0;2017-07-14T08:00:00Z;  14.2;  913.8; 51.8;  0.00;   3.8;   251;
11:11947;ASMB;MOLDAVA NAD BODVOU    ;48.602780;20.998890; 206.0;2017-07-14T08:00:00Z;  null;   null; null;  null;  null;  null;
11:11958;ASKH;KOJSOVSKA HOLA        ;48.783060;20.987220;1242.0;2017-07-14T08:00:00Z;  13.2;  877.4; 64.3;  0.00;   1.4;   359;
11:11968;ASKZ;KOSICE - LETISKO      ;48.672200;21.222500; 230.0;2017-07-14T08:00:00Z;  18.6;  990.3; 54.0;  0.00;   2.2;    16;
11:11976;ASSK;TISINEC               ;49.215600;21.650000; 216.0;2017-07-14T08:00:00Z;  19.3;  991.9; 56.3;  0.00;   1.1;   248;
11:11978;ASMI;MILHOSTOV             ;48.663060;21.721940; 105.0;2017-07-14T08:00:00Z;  19.6; 1005.0; 64.1;  0.00;   3.5;   331;
