11:11813;ASBA;BRATISLAVA - KOLIBA   ;48.167780;17.105830; 283.0;2016-07-11T05:00:00Z;  19.7;  981.2; 75.7;  0.00;   3.3;  40.1;
11:11816;ASIB;BRATISLAVA - LETISKO  ;48.170280;17.207500; 128.0;2016-07-11T05:00:00Z;  19.7;  999.1; 72.0;  0.00;   3.7;    26;
11:11819;ASJB;JASLOVSKE BOHUNICE    ;48.486700;17.670800; 176.0;2016-07-11T05:00:00Z;  22.6;  994.6; 70.1;  0.00;   0.9;   187;
11:11826;ASPP;PIESTANY              ;48.613100;17.832800; 163.0;2016-07-11T05:00:00Z;  23.0;  995.9; 53.0;  0.00;   3.6;   146;
11:11841;ASZI;ZILINA - DOLNY HRICOV ;49.231900;18.617800; 309.0;2016-07-11T05:00:00Z;  16.9;  979.3; 82.0;  0.00;   0.4;    87;
11:11855;ASNI;NITRA                 ;48.280560;18.135560; 132.0;2016-07-11T05:00:00Z;  22.1;  999.4; 60.4;  0.00;   4.5; 114.7;
11:11856;ASMO;MOCHOVCE              ;48.289400;18.456100; 261.0;2016-07-11T05:00:00Z;  21.5;   null; 55.9;  null;   5.4;    96;
11:11858;ASHU;HURBANOVO             ;47.872500;18.193060; 115.0;2016-07-11T05:00:00Z;  22.6; 1001.7; 65.5;  0.00;   3.1;   149;
11:11867;ASPE;PRIEVIDZA             ;48.767500;18.593060; 256.0;2016-07-11T05:00:00Z;  21.0;  985.4; 66.9;  0.00;   4.8; 352.9;
11:11880;ASDU;DUDINCE               ;48.169200;18.876100; 139.0;2016-07-11T05:00:00Z;  17.9; 1000.2; 93.5;  0.00;   2.2;    66;
11:11903;ASSL;SLIAC                 ;48.641670;19.140280; 313.0;2016-07-11T05:00:00Z;  null;   null; null;  null;  null;  null;
11:11916;ASCH;CHOPOK                ;48.943330;19.588890;1998.0;2016-07-11T05:00:00Z;  null;   null; null;  null;  null;  null;
11:11918;ASLK;LIESEK                ;49.369400;19.679400; 692.0;2016-07-11T05:00:00Z;  17.8;  936.4; 92.9;  0.00;   0.2;   248;
11:11927;ASLU;LUCENEC - BOLKOVCE    ;48.339440;19.733890; 214.0;2016-07-11T05:00:00Z;  17.9;  992.4;100.0;  0.00;   2.2;    45;
