11:11813;ASBA;BRATISLAVA - KOLIBA   ;48.167780;17.105830; 283.0;2018-10-19T05:00:00Z;  12.4;  985.3; 78.6;  0.00;     6;   325;
11:11816;ASIB;BRATISLAVA - LETISKO  ;48.170280;17.207500; 128.0;2018-10-19T05:00:00Z;   7.2; 1003.7; 91.0;  0.00;   0.6;   315;
11:11819;ASJB;JASLOVSKE BOHUNICE    ;48.486700;17.670800; 176.0;2018-10-19T05:00:00Z;   7.8;  999.1; 87.0;  0.00;   2.4;   351;
11:11826;ASPP;PIESTANY              ;48.613100;17.832800; 163.0;2018-10-19T05:00:00Z;   8.1; 1000.4; 90.0;  0.00;   3.2;    17;
11:11841;ASZI;ZILINA - DOLNY HRICOV ;49.231900;18.617800; 309.0;2018-10-19T05:00:00Z;   8.3;  984.1; 93.0;  0.00;   2.5;    92;
11:11855;ASNI;NITRA                 ;48.280560;18.135560; 132.0;2018-10-19T05:00:00Z;   6.4; 1003.1; 94.2;  0.00;   1.9; 348.3;
11:11856;ASMO;MOCHOVCE              ;48.289400;18.456100; 261.0;2018-10-19T05:00:00Z;   9.4;  988.1; 74.3;  0.00;   1.5;    70;
11:11858;ASHU;HURBANOVO             ;47.872500;18.193060; 115.0;2018-10-19T05:00:00Z;   8.2; 1005.7; 97.7;  0.00;   0.9;   215;
11:11867;ASPE;PRIEVIDZA             ;48.767500;18.593060; 256.0;2018-10-19T05:00:00Z;  11.0;  988.8; 78.7;  0.00;   1.4;   351;
11:11880;ASDU;DUDINCE               ;48.169200;18.876100; 139.0;2018-10-19T05:00:00Z;   6.4; 1002.9; 89.8;  0.00;   0.2;   271;
11:11903;ASSL;SLIAC                 ;48.641670;19.140280; 313.0;2018-10-19T05:00:00Z;   6.4;  982.9; 92.0;  0.00;     1;    59;
11:11916;ASCH;CHOPOK                ;48.943330;19.588890;1998.0;2018-10-19T05:00:00Z;   4.5;  802.7; 64.0;  0.00;   3.2;   343;
11:11918;ASLK;LIESEK                ;49.369400;19.679400; 692.0;2018-10-19T05:00:00Z;   8.7;  940.2; 94.0;  0.00;   1.1;    29;
11:11927;ASLU;LUCENEC - BOLKOVCE    ;48.339440;19.733890; 214.0;2018-10-19T05:00:00Z;   7.7;  993.7; 93.2;  0.00;   0.6;  84.8;
11:11930;ASLS;LOMNICKY STIT         ;49.195280;20.213330;2635.0;2018-10-19T05:00:00Z;   0.6;  741.7; 61.7;  null;   2.2; 316.3;
11:11933;ASSP;STRBSKE PLESO         ;49.117780;20.062500;1322.0;2018-10-19T05:00:00Z;   6.2;  871.0; 81.7;  0.00;   0.9;  11.2;
11:11934;ASTT;POPRAD - TATRY        ;49.068900;20.245600; 694.0;2018-10-19T05:00:00Z;   7.1;  939.5; 89.0;  0.00;   1.5;   267;
11:11938;ASTG;TELGART               ;48.848600;20.189200; 901.0;2018-10-19T05:00:00Z;  10.6;  915.4; 82.0;  0.00;   7.4;    54;
11:11947;ASMB;MOLDAVA NAD BODVOU    ;48.602780;20.998890; 206.0;2018-10-19T05:00:00Z;   9.0;   null; 93.3;  0.00;   0.4; 355.1;
11:11958;ASKH;KOJSOVSKA HOLA        ;48.783060;20.987220;1242.0;2018-10-19T05:00:00Z;   8.4;  878.8; 92.0;  0.05;   6.3; 356.4;
11:11968;ASKZ;KOSICE - LETISKO      ;48.672200;21.222500; 230.0;2018-10-19T05:00:00Z;  10.0;  991.6; 77.0;  0.00;   0.5;   291;
11:11976;ASSK;TISINEC               ;49.215600;21.650000; 216.0;2018-10-19T05:00:00Z;   7.6;  994.3; 94.0;  0.00;   0.4;   338;
11:11978;ASMI;MILHOSTOV             ;48.663060;21.721940; 105.0;2018-10-19T05:00:00Z;  12.4; 1005.9; 78.3;  0.00;   4.9; 350.7;
11:11993;ASKC;KAMENICA NAD CIROCHOU ;48.934720;21.994440; 176.0;2018-10-19T05:00:00Z;   9.2;  998.2; 93.1;  0.00;   1.3;  72.6;
11:11803;ASTN;TRENCIN               ;48.866460;17.999419; 203.0;2018-10-19T05:00:00Z;   6.5;  996.1; 99.1;  0.00;   0.4; 144.3;
11:11805;ASSE;SENICA                ;48.689170;17.403060; 228.0;2018-10-19T05:00:00Z;   5.5;  992.8; 97.6;  0.00;   0.4; 336.5;
11:11806;ASMY;MYJAVA                ;48.753330;17.560280; 348.0;2018-10-19T05:00:00Z;   5.9;   null; 97.4;  0.00;   0.2;   7.2;
11:11812;ASMJ;MALY JAVORNIK         ;48.255560;17.152500; 575.0;2018-10-19T05:00:00Z;  10.5;  951.7; 80.9;  0.00;   5.4; 344.4;
11:11857;ASTU;TURZOVKA              ;49.401390;18.626940; 480.0;2018-10-19T05:00:00Z;   4.1;  963.3; 95.6;  0.00;   0.8; 229.2;
11:11878;ASLM;LIPTOVSKY MIKULAS     ;49.097500;19.590560; 569.0;2018-10-19T05:00:00Z;   6.5;   null;100.0;  0.00;   0.8;  30.7;
11:11883;ASVL;VELKE LOVCE           ;48.056000;18.335500; 195.0;2018-10-19T05:00:00Z;  null;   null; null;  0.00;  null;  null;
11:11884;ASMU;MUZLA                 ;47.814200;18.595300; 121.0;2018-10-19T05:00:00Z;  10.1;   null; 84.5;  0.00;   1.4; 307.1;
11:11898;ASBB;BANSKA BYSTRICA       ;48.733330;19.115280; 427.0;2018-10-19T05:00:00Z;   9.1;  969.2; 79.1;  0.05;     1;  47.6;
11:11900;ASZR;ZIAR NAD HRONOM       ;48.585830;18.850280; 275.0;2018-10-19T05:00:00Z;   7.3;  987.4; 93.0;  0.00;   0.3;  11.3;
11:11901;ASBS;BANSKA STIAVNICA      ;48.449170;18.919720; 575.0;2018-10-19T05:00:00Z;   9.2;  952.1; 75.8;  0.00;   1.9;  36.4;
11:11910;ASLR;LOM NAD RIMAVICOU     ;48.643890;19.649440;1018.0;2018-10-19T05:00:00Z;  10.3;  903.2; 68.8;  0.00;   0.6; 324.9;
11:11917;ASBR;BREZNO                ;48.800280;19.636390; 487.0;2018-10-19T05:00:00Z;   5.5;  962.8; 97.0;  0.10;   0.4; 128.9;
11:11949;ASSW;SPISSKE VLACHY        ;48.943060;20.802220; 380.0;2018-10-19T05:00:00Z;   5.7;  975.5;100.0;  0.00;   0.6; 299.1;
11:11950;ASPO;PODOLINEC             ;49.261940;20.542500; 566.0;2018-10-19T05:00:00Z;   7.1;  954.2; 93.1;  0.00;   0.8;  12.9;
11:11952;ASGN;GANOVCE               ;49.035000;20.324200; 703.0;2018-10-19T05:00:00Z;   7.5;  938.4; 87.8;  0.00;   3.2;   295;
11:11962;ASBJ;BARDEJOV              ;49.289400;21.273900; 305.0;2018-10-19T05:00:00Z;   8.9;  983.1; 97.0;  0.00;   0.7; 151.1;
11:11963;ASJK;JAKUBOVANY            ;49.108900;21.140800; 410.0;2018-10-19T05:00:00Z;  11.9;  971.6; 78.8;  0.00;   2.2; 313.7;
11:11818;ASGB;GABCIKOVO             ;47.897780;17.566110; 114.0;2018-10-19T05:00:00Z;   8.0; 1005.8;100.0;  0.00;   1.3; 281.2;
11:11893;ASZY;MARTIN - ZABOKREKY    ;49.026670;18.922780; 425.0;2018-10-19T05:00:00Z;   6.4;  969.9;100.0;  0.00;   0.3;  77.2;
11:11936;ASTJ;TATRANSKA JAVORINA    ;49.263890;20.139440;1017.0;2018-10-19T05:00:00Z;   8.3;  904.3; 77.9;  0.00;   2.4; 179.6;
11:11957;ASST;STARA LESNA           ;49.152220;20.289440; 807.0;2018-10-19T05:00:00Z;   7.2;  926.9; 95.8;  0.00;   0.6; 218.6;
11:11977;ASKB;KRASNY BROD           ;49.253060;21.911940; 305.0;2018-10-19T05:00:00Z;  10.0;   null; 92.1;  0.00;   0.4;  95.5;
11:11865;ASZA;ZILINA                ;49.203610;18.746390; 365.0;2018-10-19T05:00:00Z;   8.9;   null;100.0;  0.00;   0.6; 317.5;
11:11833;ASMP;MODRA - PIESOK        ;48.372780;17.273610; 530.0;2018-10-19T05:00:00Z;  11.0;   null; 76.0;  0.00;   1.9; 260.8;
11:11868;ASOL;ORAVSKA LESNA         ;49.368060;19.182500; 784.0;2018-10-19T05:00:00Z;   6.2;  930.4; 99.6;  0.00;   0.6;   123;
11:11872;ASRK;RUZOMBEROK - STIAVNICKA;49.072500;19.341110; 504.0;2018-10-19T05:00:00Z;   6.3;   null; 95.9;  0.00;   0.8; 126.6;
