11:11813;ASBA;BRATISLAVA - KOLIBA   ;48.167780;17.105830; 283.0;2017-05-21T10:00:00Z;  16.9;  987.7; 55.5;  0.00;   6.4; 297.4;
11:11816;ASIB;BRATISLAVA - LETISKO  ;48.170280;17.207500; 128.0;2017-05-21T10:00:00Z;  18.5; 1005.8; 51.0;  0.00;  12.2;   312;
11:11819;ASJB;JASLOVSKE BOHUNICE    ;48.486700;17.670800; 176.0;2017-05-21T10:00:00Z;  17.9; 1000.7; 54.5;  0.00;   7.8;   352;
11:11826;ASPP;PIESTANY              ;48.613100;17.832800; 163.0;2017-05-21T10:00:00Z;  18.2; 1002.0; 55.0;  0.00;  10.6;   346;
11:11841;ASZI;ZILINA - DOLNY HRICOV ;49.231900;18.617800; 309.0;2017-05-21T10:00:00Z;  14.1;  985.9; 73.0;  0.00;   3.7;   115;
11:11855;ASNI;NITRA                 ;48.280560;18.135560; 132.0;2017-05-21T10:00:00Z;  18.8; 1003.8; 73.3;  0.03;   5.9; 343.3;
11:11856;ASMO;MOCHOVCE              ;48.289400;18.456100; 261.0;2017-05-21T10:00:00Z;  19.3;  987.9; 60.3;  0.00;   6.1;   313;
11:11858;ASHU;HURBANOVO             ;47.872500;18.193060; 115.0;2017-05-21T10:00:00Z;  20.5; 1006.0; 52.8;  0.00;   5.8; 317.3;
11:11867;ASPE;PRIEVIDZA             ;48.767500;18.593060; 256.0;2017-05-21T10:00:00Z;  15.9;  990.3; 76.3;  0.00;   8.3; 347.2;
11:11880;ASDU;DUDINCE               ;48.169200;18.876100; 139.0;2017-05-21T10:00:00Z;  24.6; 1001.1; 47.7;  0.00;   2.5;    51;
11:11903;ASSL;SLIAC                 ;48.641670;19.140280; 313.0;2017-05-21T10:00:00Z;  18.1;  982.1; 61.0;  0.00;   7.9;     9;
11:11916;ASCH;CHOPOK                ;48.943330;19.588890;1998.0;2017-05-21T10:00:00Z;  null;   null; null;  null;  null;  null;
11:11918;ASLK;LIESEK                ;49.369400;19.679400; 692.0;2017-05-21T10:00:00Z;  10.0;  941.3; 90.0;  0.00;   4.4;   281;
11:11927;ASLU;LUCENEC - BOLKOVCE    ;48.339440;19.733890; 214.0;2017-05-21T10:00:00Z;  24.6;  991.7; 56.2;  0.00;   3.5; 300.3;
11:11930;ASLS;LOMNICKY STIT         ;49.195280;20.213330;2635.0;2017-05-21T10:00:00Z;   2.5;  742.2;100.0;  null;     1;  null;
11:11933;ASSP;STRBSKE PLESO         ;49.117780;20.062500;1322.0;2017-05-21T10:00:00Z;  10.3;  870.9;100.0;  0.00;   1.7; 244.5;
11:11934;ASTT;POPRAD - TATRY        ;49.068900;20.245600; 694.0;2017-05-21T10:00:00Z;  15.9;  938.7; 71.0;  0.00;   7.5;   263;
11:11938;ASTG;TELGART               ;48.848600;20.189200; 901.0;2017-05-21T10:00:00Z;  18.6;  914.6; 52.2;  0.00;   1.7;    65;
11:11947;ASMB;MOLDAVA NAD BODVOU    ;48.602780;20.998890; 206.0;2017-05-21T10:00:00Z;  24.3;   null; 47.5;  0.00;   2.3; 309.8;
11:11958;ASKH;KOJSOVSKA HOLA        ;48.783060;20.987220;1242.0;2017-05-21T10:00:00Z;  15.9;  878.1; 60.5;  0.00;   6.4; 352.4;
11:11968;ASKZ;KOSICE - LETISKO      ;48.672200;21.222500; 230.0;2017-05-21T10:00:00Z;  21.0;  989.6; 56.0;  0.00;   6.9;    39;
11:11976;ASSK;TISINEC               ;49.215600;21.650000; 216.0;2017-05-21T10:00:00Z;  15.9;   null; 72.0;  0.00;   4.5;   323;
11:11978;ASMI;MILHOSTOV             ;48.663060;21.721940; 105.0;2017-05-21T10:00:00Z;  19.5; 1004.7; 71.9;  0.00;     4; 309.4;
11:11993;ASKC;KAMENICA NAD CIROCHOU ;48.934720;21.994440; 176.0;2017-05-21T10:00:00Z;  17.3;  996.7; 75.3;  0.00;   4.1;  21.5;
11:11803;ASTN;TRENCIN               ;48.866460;17.999419; 203.0;2017-05-21T10:00:00Z;  17.1;  997.6; 68.7;  0.00;   7.4;   7.5;
11:11805;ASSE;SENICA                ;48.689170;17.403060; 228.0;2017-05-21T10:00:00Z;  16.1;  994.9; 81.1;  0.00;   2.4; 330.6;
11:11806;ASMY;MYJAVA                ;48.753330;17.560280; 348.0;2017-05-21T10:00:00Z;  14.8;   null; 70.2;  0.00;   1.7;   0.1;
11:11812;ASMJ;MALY JAVORNIK         ;48.255560;17.152500; 575.0;2017-05-21T10:00:00Z;  14.5;  953.6; 62.5;  0.03;   7.6; 297.6;
11:11857;ASTU;TURZOVKA              ;49.401390;18.626940; 480.0;2017-05-21T10:00:00Z;  13.7;  964.8; 78.9;  0.00;   2.9; 345.8;
11:11878;ASLM;LIPTOVSKY MIKULAS     ;49.097500;19.590560; 569.0;2017-05-21T10:00:00Z;  12.9;  954.4; 92.3;  0.00;   3.4; 294.3;
11:11883;ASVL;VELKE LOVCE           ;48.056000;18.335500; 195.0;2017-05-21T10:00:00Z;  19.4;  996.8; 66.8;  0.00;   4.3; 326.5;
11:11884;ASMU;MUZLA                 ;47.814200;18.595300; 121.0;2017-05-21T10:00:00Z;  22.3;   null; 69.4;  0.00;     3; 282.9;
11:11898;ASBB;BANSKA BYSTRICA       ;48.733330;19.115280; 427.0;2017-05-21T10:00:00Z;  17.0;  968.9; 76.2;  0.00;   4.7; 348.8;
11:11900;ASZR;ZIAR NAD HRONOM       ;48.585830;18.850280; 275.0;2017-05-21T10:00:00Z;  18.3;  987.4; 67.5;  0.00;   2.6; 346.3;
11:11901;ASBS;BANSKA STIAVNICA      ;48.449170;18.919720; 575.0;2017-05-21T10:00:00Z;  15.2;  952.3;100.0;  0.00;   3.4;  15.9;
11:11910;ASLR;LOM NAD RIMAVICOU     ;48.643890;19.649440;1018.0;2017-05-21T10:00:00Z;  17.7;  903.0; 74.0;  0.00;   0.9; 282.7;
11:11917;ASBR;BREZNO                ;48.800280;19.636390; 487.0;2017-05-21T10:00:00Z;  18.2;  961.2; 71.6;  0.00;   5.4; 265.2;
11:11949;ASSW;SPISSKE VLACHY        ;48.943060;20.802220; 380.0;2017-05-21T10:00:00Z;  21.6;  973.2; 59.6;  0.00;   3.4;  34.2;
11:11950;ASPO;PODOLINEC             ;49.261940;20.542500; 566.0;2017-05-21T10:00:00Z;  14.1;  953.9; 79.6;  0.00;   1.7; 151.8;
11:11952;ASGN;GANOVCE               ;49.035000;20.324200; 703.0;2017-05-21T10:00:00Z;  15.8;  937.7; 70.5;  0.00;   6.6;   323;
