11:11813;ASBA;BRATISLAVA - KOLIBA   ;48.167780;17.105830; 283.0;2016-07-12T15:00:00Z;  29.3;  977.8; 49.3;  0.00;   1.1;  74.8;
11:11816;ASIB;BRATISLAVA - LETISKO  ;48.170280;17.207500; 128.0;2016-07-12T15:00:00Z;  30.0;  995.0; 43.0;  0.00;   1.3;    53;
11:11819;ASJB;JASLOVSKE BOHUNICE    ;48.486700;17.670800; 176.0;2016-07-12T15:00:00Z;  31.5;  990.3; 42.1;  0.00;   1.1;   227;
11:11826;ASPP;PIESTANY              ;48.613100;17.832800; 163.0;2016-07-12T15:00:00Z;  29.9;  991.6; 43.0;  0.00;   1.1;   297;
11:11841;ASZI;ZILINA - DOLNY HRICOV ;49.231900;18.617800; 309.0;2016-07-12T15:00:00Z;  26.7;  975.8; 68.0;  0.00;   1.7;   351;
11:11855;ASNI;NITRA                 ;48.280560;18.135560; 132.0;2016-07-12T15:00:00Z;  32.0;  994.3; 40.6;  0.00;   0.4; 228.5;
11:11856;ASMO;MOCHOVCE              ;48.289400;18.456100; 261.0;2016-07-12T15:00:00Z;  33.6;   null; 34.0;  null;   2.9;   242;
11:11858;ASHU;HURBANOVO             ;47.872500;18.193060; 115.0;2016-07-12T15:00:00Z;  35.1;  996.4; 34.3;  0.00;   1.3;   354;
11:11867;ASPE;PRIEVIDZA             ;48.767500;18.593060; 256.0;2016-07-12T15:00:00Z;  30.0;  980.8; 49.0;  0.00;   4.6; 328.7;
11:11880;ASDU;DUDINCE               ;48.169200;18.876100; 139.0;2016-07-12T15:00:00Z;  34.3;  993.7; 31.6;  0.00;   2.9;   122;
11:11903;ASSL;SLIAC                 ;48.641670;19.140280; 313.0;2016-07-12T15:00:00Z;  null;   null; null;  null;  null;  null;
11:11916;ASCH;CHOPOK                ;48.943330;19.588890;1998.0;2016-07-12T15:00:00Z;  null;   null; null;  null;  null;  null;
11:11918;ASLK;LIESEK                ;49.369400;19.679400; 692.0;2016-07-12T15:00:00Z;  22.0;  934.0; 96.2;  0.00;   1.6;   234;
11:11927;ASLU;LUCENEC - BOLKOVCE    ;48.339440;19.733890; 214.0;2016-07-12T15:00:00Z;  33.7;  986.0; 32.0;  0.00;   3.6; 223.1;
11:11930;ASLS;LOMNICKY STIT         ;49.195280;20.213330;2635.0;2016-07-12T15:00:00Z;  null;   null; null;  null;  null;  null;
11:11933;ASSP;STRBSKE PLESO         ;49.117780;20.062500;1322.0;2016-07-12T15:00:00Z;  21.4;  868.8; 68.0;  0.00;   0.5;  56.9;
11:11934;ASTT;POPRAD - TATRY        ;49.068900;20.245600; 694.0;2016-07-12T15:00:00Z;  28.3;  933.6; 39.0;  0.00;   6.6;   212;
11:11938;ASTG;TELGART               ;48.848600;20.189200; 901.0;2016-07-12T15:00:00Z;  26.1;  910.7; 46.1;  0.00;  null;  null;
11:11947;ASMB;MOLDAVA NAD BODVOU    ;48.602780;20.998890; 206.0;2016-07-12T15:00:00Z;  32.3;   null; 32.9;  0.00;     4; 192.2;
11:11958;ASKH;KOJSOVSKA HOLA        ;48.783060;20.987220;1242.0;2016-07-12T15:00:00Z;  23.0;  876.9; 54.0;  0.00;   6.1; 167.7;
11:11968;ASKZ;KOSICE - LETISKO      ;48.672200;21.222500; 230.0;2016-07-12T15:00:00Z;  31.7;  984.7; 35.0;  0.00;   6.6;   198;
11:11976;ASSK;TISINEC               ;49.215600;21.650000; 216.0;2016-07-12T15:00:00Z;  32.7;  986.1; 34.9;  0.00;     5;   173;
11:11978;ASMI;MILHOSTOV             ;48.663060;21.721940; 105.0;2016-07-12T15:00:00Z;  null;   null; null;  null;  null;  null;
