11:11813;ASBA;BRATISLAVA - KOLIBA   ;48.167780;17.105830; 283.0;2017-09-23T06:00:00Z;   9.4;  986.6; 86.4;  0.00;   3.7; 312.3;
11:11816;ASIB;BRATISLAVA - LETISKO  ;48.170280;17.207500; 128.0;2017-09-23T06:00:00Z;  10.8; 1004.9; 80.0;  0.00;   3.5;   306;
11:11819;ASJB;JASLOVSKE BOHUNICE    ;48.486700;17.670800; 176.0;2017-09-23T06:00:00Z;   8.5;  999.6; 92.4;  0.00;     2;   252;
11:11826;ASPP;PIESTANY              ;48.613100;17.832800; 163.0;2017-09-23T06:00:00Z;   7.4; 1000.6; 99.0;  0.00;   0.8;   201;
11:11841;ASZI;ZILINA - DOLNY HRICOV ;49.231900;18.617800; 309.0;2017-09-23T06:00:00Z;   7.5;  982.3; 98.0;  0.30;   1.5;   251;
11:11855;ASNI;NITRA                 ;48.280560;18.135560; 132.0;2017-09-23T06:00:00Z;  10.6; 1003.2; 85.9;  0.00;   6.2; 310.1;
11:11856;ASMO;MOCHOVCE              ;48.289400;18.456100; 261.0;2017-09-23T06:00:00Z;   8.6;  987.5; 90.8;  0.00;   3.3;   328;
11:11858;ASHU;HURBANOVO             ;47.872500;18.193060; 115.0;2017-09-23T06:00:00Z;   9.2; 1006.3; 92.0;  0.00;     4; 298.4;
11:11867;ASPE;PRIEVIDZA             ;48.767500;18.593060; 256.0;2017-09-23T06:00:00Z;   8.0;  988.0; 95.1;  0.00;   3.4; 197.6;
11:11880;ASDU;DUDINCE               ;48.169200;18.876100; 139.0;2017-09-23T06:00:00Z;  10.4; 1001.6; 83.0;  0.00;   1.6;   280;
11:11903;ASSL;SLIAC                 ;48.641670;19.140280; 313.0;2017-09-23T06:00:00Z;   9.4;  979.9; 85.0;  0.00;   0.8;   347;
11:11916;ASCH;CHOPOK                ;48.943330;19.588890;1998.0;2017-09-23T06:00:00Z;  null;   null; null;  null;  null;  null;
11:11918;ASLK;LIESEK                ;49.369400;19.679400; 692.0;2017-09-23T06:00:00Z;   7.5;  936.9; 96.6;  2.30;   1.5;   228;
11:11927;ASLU;LUCENEC - BOLKOVCE    ;48.339440;19.733890; 214.0;2017-09-23T06:00:00Z;  null;   null; null;  null;  null;  null;
11:11930;ASLS;LOMNICKY STIT         ;49.195280;20.213330;2635.0;2017-09-23T06:00:00Z;  null;   null; null;  null;  null;  null;
11:11933;ASSP;STRBSKE PLESO         ;49.117780;20.062500;1322.0;2017-09-23T06:00:00Z;   4.3;  866.0;100.0;  0.37;     3;   265;
11:11934;ASTT;POPRAD - TATRY        ;49.068900;20.245600; 694.0;2017-09-23T06:00:00Z;   7.7;  934.6; 91.0;  0.80;   8.8;   253;
11:11938;ASTG;TELGART               ;48.848600;20.189200; 901.0;2017-09-23T06:00:00Z;   6.1;  911.5; 94.2;  1.10;   0.7;   291;
11:11947;ASMB;MOLDAVA NAD BODVOU    ;48.602780;20.998890; 206.0;2017-09-23T06:00:00Z;  null;   null; null;  null;  null;  null;
11:11958;ASKH;KOJSOVSKA HOLA        ;48.783060;20.987220;1242.0;2017-09-23T06:00:00Z;   4.7;  873.0; 95.1;  1.46;    12; 316.8;
11:11968;ASKZ;KOSICE - LETISKO      ;48.672200;21.222500; 230.0;2017-09-23T06:00:00Z;  10.3;  988.0; 94.0;  1.30;   2.5;   232;
11:11976;ASSK;TISINEC               ;49.215600;21.650000; 216.0;2017-09-23T06:00:00Z;  11.5;  988.4; 93.2;  1.70;   0.4;   335;
11:11978;ASMI;MILHOSTOV             ;48.663060;21.721940; 105.0;2017-09-23T06:00:00Z;  11.8; 1002.2;100.0;  0.82;   3.5; 243.1;
11:11993;ASKC;KAMENICA NAD CIROCHOU ;48.934720;21.994440; 176.0;2017-09-23T06:00:00Z;  11.7;  993.4;100.0;  1.85;   1.2; 215.6;
11:11803;ASTN;TRENCIN               ;48.866460;17.999419; 203.0;2017-09-23T06:00:00Z;   8.6;  995.6;100.0;  0.27;   1.7; 327.6;
11:11805;ASSE;SENICA                ;48.689170;17.403060; 228.0;2017-09-23T06:00:00Z;   7.2;  992.9; 99.7;  0.00;   1.3;   220;
11:11806;ASMY;MYJAVA                ;48.753330;17.560280; 348.0;2017-09-23T06:00:00Z;   8.3;   null; 96.9;  0.00;   0.5; 304.7;
11:11812;ASMJ;MALY JAVORNIK         ;48.255560;17.152500; 575.0;2017-09-23T06:00:00Z;   6.8;  951.9; 96.8;  0.05;   7.1; 308.9;
11:11857;ASTU;TURZOVKA              ;49.401390;18.626940; 480.0;2017-09-23T06:00:00Z;   9.1;  960.7;100.0;  0.46;   0.8; 162.7;
11:11878;ASLM;LIPTOVSKY MIKULAS     ;49.097500;19.590560; 569.0;2017-09-23T06:00:00Z;   8.7;  950.7;100.0;  1.43;   1.9;   294;
11:11883;ASVL;VELKE LOVCE           ;48.056000;18.335500; 195.0;2017-09-23T06:00:00Z;   9.6;  996.9; 92.0;  0.00;     3;   303;
11:11884;ASMU;MUZLA                 ;47.814200;18.595300; 121.0;2017-09-23T06:00:00Z;   9.9;   null; 91.6;  0.05;   2.8; 296.5;
11:11898;ASBB;BANSKA BYSTRICA       ;48.733330;19.115280; 427.0;2017-09-23T06:00:00Z;  11.9;  966.5; 65.9;  0.00;   1.8; 323.8;
11:11900;ASZR;ZIAR NAD HRONOM       ;48.585830;18.850280; 275.0;2017-09-23T06:00:00Z;   8.3;  985.5;100.0;  0.30;   0.9; 154.7;
11:11901;ASBS;BANSKA STIAVNICA      ;48.449170;18.919720; 575.0;2017-09-23T06:00:00Z;  10.4;  950.0;100.0;  0.00;   3.7; 354.7;
11:11910;ASLR;LOM NAD RIMAVICOU     ;48.643890;19.649440;1018.0;2017-09-23T06:00:00Z;   6.2;  899.4;100.0;  0.00;   0.8; 246.5;
11:11917;ASBR;BREZNO                ;48.800280;19.636390; 487.0;2017-09-23T06:00:00Z;   4.7;  959.2; 98.1;  0.09;   1.1; 176.6;
11:11949;ASSW;SPISSKE VLACHY        ;48.943060;20.802220; 380.0;2017-09-23T06:00:00Z;   9.4;  970.9;100.0;  2.31;   0.8; 218.3;
11:11950;ASPO;PODOLINEC             ;49.261940;20.542500; 566.0;2017-09-23T06:00:00Z;   9.6;  949.5;100.0;  0.25;   1.7;   179;
11:11952;ASGN;GANOVCE               ;49.035000;20.324200; 703.0;2017-09-23T06:00:00Z;   8.4;  933.7; 85.8;  1.50;   3.9;   309;
11:11962;ASBJ;BARDEJOV              ;49.289400;21.273900; 305.0;2017-09-23T06:00:00Z;  11.7;  977.2;100.0;  0.00;   2.1; 320.5;
11:11963;ASJK;JAKUBOVANY            ;49.108900;21.140800; 410.0;2017-09-23T06:00:00Z;  10.1;  966.7; 97.5;  0.06;   4.5; 287.9;
11:11818;ASGB;GABCIKOVO             ;47.897780;17.566110; 114.0;2017-09-23T06:00:00Z;  11.1; 1006.5; 81.4;  0.00;   3.2;   310;
11:11893;ASZY;MARTIN - ZABOKREKY    ;49.026670;18.922780; 425.0;2017-09-23T06:00:00Z;  10.2;  967.8;100.0;  0.43;     2;   8.2;
11:11936;ASTJ;TATRANSKA JAVORINA    ;49.263890;20.139440;1017.0;2017-09-23T06:00:00Z;   6.3;  900.5; 95.2;  2.75;     2;   156;
11:11957;ASST;STARA LESNA           ;49.152220;20.289440; 807.0;2017-09-23T06:00:00Z;   6.6;  921.9;100.0;  1.56;   2.4; 161.7;
11:11977;ASKB;KRASNY BROD           ;49.253060;21.911940; 305.0;2017-09-23T06:00:00Z;  11.3;   null;100.0;  0.19;   0.4; 131.9;
11:11865;ASZA;ZILINA                ;49.203610;18.746390; 365.0;2017-09-23T06:00:00Z;   8.3;   null; 99.0;  0.60;   0.5; 287.2;
11:11833;ASMP;MODRA - PIESOK        ;48.372780;17.273610; 530.0;2017-09-23T06:00:00Z;   8.2;   null;100.0;  0.00;   2.3; 307.5;
11:11868;ASOL;ORAVSKA LESNA         ;49.368060;19.182500; 784.0;2017-09-23T06:00:00Z;  null;   null; null;  null;  null;  null;
11:11872;ASRK;RUZOMBEROK - STIAVNICKA;49.072500;19.341110; 504.0;2017-09-23T06:00:00Z;   8.5;   null;100.0;  1.24;   1.1; 187.2;
