11:11813;ASBA;BRATISLAVA - KOLIBA   ;48.167780;17.105830; 283.0;2018-09-21T22:00:00Z;  19.4;  979.1; 74.8;  0.00;   0.8; 359.6;
11:11816;ASIB;BRATISLAVA - LETISKO  ;48.170280;17.207500; 128.0;2018-09-21T22:00:00Z;  17.2;  996.8; 85.0;  0.00;   0.6;   350;
11:11819;ASJB;JASLOVSKE BOHUNICE    ;48.486700;17.670800; 176.0;2018-09-21T22:00:00Z;  18.2;  992.2; 74.0;  0.00;     2;   190;
11:11826;ASPP;PIESTANY              ;48.613100;17.832800; 163.0;2018-09-21T22:00:00Z;  18.5;  993.6; 74.0;  0.00;     1;    12;
11:11841;ASZI;ZILINA - DOLNY HRICOV ;49.231900;18.617800; 309.0;2018-09-21T22:00:00Z;  13.6;  976.9; 83.0;  0.00;   0.3;    53;
11:11855;ASNI;NITRA                 ;48.280560;18.135560; 132.0;2018-09-21T22:00:00Z;  15.3;  997.3; 76.3;  0.00;   0.6; 122.6;
11:11856;ASMO;MOCHOVCE              ;48.289400;18.456100; 261.0;2018-09-21T22:00:00Z;  18.1;  983.0; 59.0;  0.00;   3.3;   126;
11:11858;ASHU;HURBANOVO             ;47.872500;18.193060; 115.0;2018-09-21T22:00:00Z;  17.7;  999.7; 79.8;  0.00;   1.4;   144;
11:11867;ASPE;PRIEVIDZA             ;48.767500;18.593060; 256.0;2018-09-21T22:00:00Z;  14.2;  983.3; 79.0;  0.00;   1.6;   3.4;
11:11880;ASDU;DUDINCE               ;48.169200;18.876100; 139.0;2018-09-21T22:00:00Z;  14.7;  997.4; 79.0;  0.00;   0.9;   100;
11:11903;ASSL;SLIAC                 ;48.641670;19.140280; 313.0;2018-09-21T22:00:00Z;  13.2;  977.9; 82.0;  0.00;     0;    99;
11:11916;ASCH;CHOPOK                ;48.943330;19.588890;1998.0;2018-09-21T22:00:00Z;   7.9;  801.2; 88.4;  0.00;  13.2; 171.2;
11:11918;ASLK;LIESEK                ;49.369400;19.679400; 692.0;2018-09-21T22:00:00Z;  18.2;  933.5; 56.0;  0.00;   5.7;   240;
11:11927;ASLU;LUCENEC - BOLKOVCE    ;48.339440;19.733890; 214.0;2018-09-21T22:00:00Z;  13.8;  989.1; 82.3;  0.00;   0.4;   352;
11:11930;ASLS;LOMNICKY STIT         ;49.195280;20.213330;2635.0;2018-09-21T22:00:00Z;  null;   null; null;  null;  null;  null;
11:11933;ASSP;STRBSKE PLESO         ;49.117780;20.062500;1322.0;2018-09-21T22:00:00Z;  13.5;  868.4; 67.3;  0.00;   3.2; 275.5;
11:11934;ASTT;POPRAD - TATRY        ;49.068900;20.245600; 694.0;2018-09-21T22:00:00Z;  15.6;  934.7; 64.0;  0.00;   3.6;   224;
11:11938;ASTG;TELGART               ;48.848600;20.189200; 901.0;2018-09-21T22:00:00Z;  11.8;  912.4; 77.2;  0.00;   2.5;   202;
