11:11813;ASBA;BRATISLAVA - KOLIBA   ;48.167780;17.105830; 283.0;2019-03-02T19:00:00Z;   3.6;  982.9; 89.1;  0.00;   1.8; 246.6;
11:11816;ASIB;BRATISLAVA - LETISKO  ;48.170280;17.207500; 128.0;2019-03-02T19:00:00Z;   4.4; 1001.9; 86.0;  0.00;   1.6;   203;
11:11819;ASJB;JASLOVSKE BOHUNICE    ;48.486700;17.670800; 176.0;2019-03-02T19:00:00Z;   5.0;  996.8; 72.5;  0.00;     2;   296;
11:11826;ASPP;PIESTANY              ;48.613100;17.832800; 163.0;2019-03-02T19:00:00Z;   4.8;  997.7; 67.0;  0.00;   2.7;   264;
11:11841;ASZI;ZILINA - DOLNY HRICOV ;49.231900;18.617800; 309.0;2019-03-02T19:00:00Z;   1.3;  979.7; 86.0;  0.00;   0.7;    64;
11:11855;ASNI;NITRA                 ;48.280560;18.135560; 132.0;2019-03-02T19:00:00Z;   5.0; 1001.0; 75.2;  0.00;   2.7; 309.2;
11:11856;ASMO;MOCHOVCE              ;48.289400;18.456100; 261.0;2019-03-02T19:00:00Z;   4.3;  985.3; 64.0;  0.00;   2.3;   316;
11:11858;ASHU;HURBANOVO             ;47.872500;18.193060; 115.0;2019-03-02T19:00:00Z;   4.6; 1004.0; 83.8;  0.00;   3.4; 279.8;
11:11867;ASPE;PRIEVIDZA             ;48.767500;18.593060; 256.0;2019-03-02T19:00:00Z;   4.4;  985.3; 64.9;  0.00;     1; 320.2;
11:11880;ASDU;DUDINCE               ;48.169200;18.876100; 139.0;2019-03-02T19:00:00Z;   5.7; 1000.1; 65.5;  0.00;   1.8;   291;
11:11903;ASSL;SLIAC                 ;48.641670;19.140280; 313.0;2019-03-02T19:00:00Z;   3.9;  978.7; 60.0;  0.00;   3.8;   348;
11:11916;ASCH;CHOPOK                ;48.943330;19.588890;1998.0;2019-03-02T19:00:00Z; -10.3;  790.5; 91.0;  0.00;  null;  null;
11:11918;ASLK;LIESEK                ;49.369400;19.679400; 692.0;2019-03-02T19:00:00Z;  -0.6;  933.6; 85.0;  0.00;     2;   258;
11:11927;ASLU;LUCENEC - BOLKOVCE    ;48.339440;19.733890; 214.0;2019-03-02T19:00:00Z;   4.9;  990.1; 52.6;  0.00;   2.8; 312.2;
11:11930;ASLS;LOMNICKY STIT         ;49.195280;20.213330;2635.0;2019-03-02T19:00:00Z; -13.5;  727.2; 84.5;  null;   4.5; 330.6;
11:11933;ASSP;STRBSKE PLESO         ;49.117780;20.062500;1322.0;2019-03-02T19:00:00Z;  -4.9;  862.0;100.0;  0.00;   1.5; 263.6;
11:11934;ASTT;POPRAD - TATRY        ;49.068900;20.245600; 694.0;2019-03-02T19:00:00Z;  -0.7;  933.0; 73.0;  0.00;   1.6;   249;
11:11938;ASTG;TELGART               ;48.848600;20.189200; 901.0;2019-03-02T19:00:00Z;  -1.0;  908.7; 63.7;  0.00;   0.6;    37;
11:11947;ASMB;MOLDAVA NAD BODVOU    ;48.602780;20.998890; 206.0;2019-03-02T19:00:00Z;   3.2;   null; 63.9;  0.00;   1.8; 111.2;
11:11958;ASKH;KOJSOVSKA HOLA        ;48.783060;20.987220;1242.0;2019-03-02T19:00:00Z;  -4.4;  870.5; 70.8;  0.00;   2.4; 320.5;
11:11968;ASKZ;KOSICE - LETISKO      ;48.672200;21.222500; 230.0;2019-03-02T19:00:00Z;   3.3;  988.3; 50.0;  0.00;   1.9;    12;
